timestamp,line,machine,shift,product_type,batch_size,operator_experience_years,setup_time_min,cycle_time_min,wait_time_min,temperature_F,pressure_bar,vibration_mm_s,torque_Nm,humidity_pct,energy_kwh,defect,defect_count,failure,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12
2025-09-05 14:37:00,Line-C,M5,Swing,P1,55,0.2,11.1,25.39,15.46,64.38,27.16,0.724,48.69,43.7,4.342,0,0,0,-0.516,-0.043,-0.063,0.008,0.02,-0.693,-0.225,0.029,-0.699,-0.716,0.372,-0.072
2025-10-16 12:21:00,Line-A,M4,Day,P1,18,2.0,9.13,34.39,22.14,84.79,39.71,2.133,66.56,31.9,4.697,0,0,0,2.267,2.871,2.236,1.71,2.428,0.096,-0.616,0.036,0.246,0.236,-0.032,0.69
2025-09-01 23:16:00,Line-A,M3,Swing,P1,9,5.1,8.55,26.18,16.96,76.01,36.29,2.118,59.86,43.8,4.625,1,0,0,1.343,1.171,1.384,1.662,1.83,0.294,1.057,-0.002,0.482,0.606,0.318,0.79
2025-10-11 22:40:00,Line-B,M1,Swing,P2,31,6.1,9.53,25.39,7.11,66.17,27.27,1.544,53.29,43.9,4.223,0,0,0,-0.644,-0.736,-0.338,-0.657,0.438,0.283,0.286,0.051,0.024,-0.068,-0.291,0.039
2025-09-29 03:49:00,Line-B,M4,Night,P1,37,4.8,10.69,28.62,17.95,75.72,32.84,2.819,61.11,35.9,4.56,0,0,0,0.635,1.486,1.725,1.394,1.756,1.263,0.477,0.594,1.589,0.386,-0.289,-0.465
2025-10-01 02:22:00,Line-A,M4,Swing,P4,11,5.0,19.49,22.98,9.68,71.58,30.14,0.625,50.74,44.9,3.828,0,0,0,-0.125,0.412,0.37,-0.191,1.173,-0.535,-0.288,-1.682,-0.954,0.775,-0.148,0.527
2025-10-27 13:47:00,Line-A,M4,Day,P1,39,10.3,11.64,30.19,16.01,82.21,34.58,1.214,61.67,46.1,4.873,0,0,0,1.705,1.45,1.12,2.532,2.06,-1.45,-1.221,-0.742,-0.716,0.806,1.004,1.383
2025-09-22 00:09:00,Line-A,M3,Swing,P3,35,6.0,19.22,23.23,2.26,69.78,30.36,1.924,55.03,37.2,4.192,0,0,0,-0.737,0.079,0.0,0.183,0.304,0.123,0.202,0.576,0.485,-0.278,-0.482,-0.805
2025-10-30 20:59:00,Line-C,M4,Swing,P4,20,8.8,19.38,22.48,6.43,69.39,27.33,2.011,51.56,33.8,4.141,0,0,0,-0.362,-0.396,-0.26,-0.248,-0.149,1.058,0.808,1.09,0.384,-1.664,-1.094,-1.298
2025-10-10 07:06:00,Line-C,M3,Day,P1,54,6.5,6.4,26.27,7.14,71.07,29.31,0.764,49.81,52.1,4.716,0,0,0,0.31,-0.596,0.086,0.864,-0.195,-1.0,-0.995,-0.93,-0.367,0.68,0.412,0.484
2025-09-16 13:43:00,Line-A,M1,Swing,P1,53,4.6,7.52,26.58,5.79,63.3,28.54,2.37,51.01,42.1,4.336,0,0,0,-0.917,-0.332,-0.267,-0.523,-0.536,1.516,0.833,0.504,1.061,-0.806,-0.376,-1.13
2025-10-27 21:18:00,Line-C,M2,Swing,P3,47,7.8,15.33,30.19,13.85,74.13,33.03,2.058,58.44,44.0,4.832,0,0,0,0.657,0.788,0.727,1.16,1.46,-0.337,0.081,0.477,0.095,0.694,1.453,-0.236
2025-09-26 03:42:00,Line-A,M4,Night,P1,27,7.0,6.64,30.29,9.83,74.79,31.91,2.131,59.79,44.5,4.876,0,0,1,0.548,0.893,0.961,1.026,1.283,0.495,0.311,0.033,0.163,0.634,0.717,0.739
2025-09-21 10:40:00,Line-B,M1,Night,P3,39,3.6,20.61,23.69,8.98,60.83,27.4,1.952,51.83,41.7,4.092,0,0,0,-0.63,-1.082,-0.331,-0.874,-0.039,1.398,0.721,0.962,1.011,-0.876,-0.835,0.401
2025-09-18 21:52:00,Line-B,M3,Day,P3,17,0.2,15.78,23.92,16.61,77.35,33.81,1.22,59.37,46.0,4.712,0,0,0,1.161,1.377,1.321,0.703,0.952,0.92,-0.59,0.887,0.109,-0.489,0.849,0.804
2025-09-08 04:32:00,Line-C,M5,Day,P2,28,5.4,12.13,19.03,3.69,61.7,24.81,1.843,51.67,35.9,4.082,0,0,0,-1.836,-1.415,-1.244,-0.849,-0.484,0.561,1.172,1.062,1.242,-1.656,-2.627,-2.305
2025-10-30 17:59:00,Line-C,M2,Night,P1,21,3.4,2.75,31.82,24.91,78.77,33.96,2.164,59.09,42.0,4.964,0,0,0,0.966,1.396,2.2,2.536,2.091,0.391,0.29,0.473,0.635,0.429,0.211,0.028
2025-09-04 13:37:00,Line-B,M3,Swing,P4,26,2.8,14.74,23.84,28.76890482085447,75.02,32.62,2.841,54.99,33.9,4.335,0,0,0,0.898,1.102,0.764,0.636,0.769,0.658,0.699,0.922,0.447,-1.31,-0.592,-0.705
2025-10-18 06:21:00,Line-B,M5,Day,P1,38,7.3,8.14,28.1,0.0,64.25,25.65,2.544,53.38,33.0,3.976,0,0,0,-0.444,0.166,0.155,-0.482,-0.405,0.75,1.032,1.588,1.804,-0.823,-0.514,-1.24
2025-10-14 21:18:00,Line-C,M3,Night,P2,18,4.9,13.43,27.93,23.45,80.99,36.3,3.959,65.51,35.3,4.192,1,2,1,1.479,1.767,1.558,1.419,2.121,2.293,2.465,2.307,2.081,0.291,,1.106
2025-10-24 16:52:00,Line-A,M5,Day,P3,57,6.7,15.95,30.18,3.23,69.05,30.33,1.466,52.09,50.8,4.477,0,0,0,0.645,-0.273,0.564,-0.146,-0.266,-0.806,-0.346,-0.909,-0.542,0.365,0.113,0.674
2025-09-22 18:13:00,Line-A,M5,Swing,P1,37,6.1,8.62,21.51,10.52,61.56,24.6,3.17,50.53,42.7,4.214,0,0,0,-1.189,-0.224,-1.149,-0.806,-0.471,1.422,2.19,1.866,1.406,-0.551,-0.811,-1.076
2025-10-25 09:54:00,Line-B,M5,Swing,P1,32,3.3,6.98,26.28,8.63,76.61,31.89,4.963,62.74,32.9,4.886,0,0,1,0.744,0.899,1.146,1.095,1.35,2.414,3.061,2.832,3.041,-0.118,-0.477,-0.803
2025-09-02 13:18:00,Line-B,M2,Swing,P2,59,3.8,10.57,27.1,6.87,69.87,27.81,2.548,60.04,40.0,3.98,0,0,0,-0.366,0.51,0.053,0.822,0.271,1.323,0.844,0.75,1.832,-0.854,-0.578,-1.612
2025-09-26 00:54:00,Line-A,M2,Day,P4,21,3.2,16.28,22.16,10.86,65.53,26.61,0.116,46.5,44.4,4.03,0,0,0,-1.003,-0.593,-0.382,-0.66,-0.596,-1.932,-0.696,-0.734,-1.337,-1.43,-0.156,-1.76
2025-09-24 14:14:00,Line-C,M2,Day,P1,40,1.4,6.97,30.66,14.07,72.62,29.16,3.374,57.83,29.9,4.355,0,0,0,1.12,0.366,0.64,1.184,1.022,1.406,1.681,1.776,1.987,-0.663,0.004,-0.061
2025-10-09 18:24:00,Line-A,M4,Day,P2,21,6.9,15.48,23.75,4.65,67.01,29.93,2.292,57.61,49.4,4.386,0,0,0,-0.547,-0.448,-0.113,-0.148,0.227,1.475,0.924,1.2,1.023,-0.359,-0.581,0.5
2025-10-22 02:52:00,Line-A,M4,Night,P1,40,6.1,5.55,24.58,11.08,63.04,27.23,3.183,54.4,43.1,4.756,1,3,0,-1.512,-0.715,0.243,-0.256,-0.433,1.315,1.823,1.945,1.463,-0.636,-1.095,-0.377
2025-10-17 17:54:00,Line-B,M1,Day,P2,57,1.9,10.37,27.48,10.46,66.71,32.21,1.122,52.1,38.8,4.316,0,0,0,0.071,0.464,0.323,0.614,-0.03,-0.922,-1.4,-0.555,-0.798,0.276,-0.714,0.198
2025-09-02 16:15:00,Line-A,M5,Swing,P1,7,6.9,8.84,22.85,6.48,71.75,30.03,0.884,55.89,37.8,4.317,0,0,0,-0.349,1.095,0.251,1.019,1.319,-0.851,-1.429,-0.615,-0.696,-1.043,-1.293,-1.13
2025-09-27 18:13:00,Line-C,M2,Day,P4,42,4.1,16.91,27.49,7.08,62.75,29.22,2.938,57.51,42.5,4.828,0,0,0,-0.695,0.134,-1.034,-0.051,-0.226,0.264,1.007,1.175,0.76,-0.523,-0.357,-0.364
2025-09-25 06:21:00,Line-C,M4,Night,P1,8,2.8,11.89,21.99,9.34,67.46,22.99,2.761,51.79,41.2,4.009,0,0,0,-0.271,-0.712,-0.387,-0.951,-0.161,1.432,1.57,0.547,1.66,-0.689,-0.843,-0.342
2025-09-12 22:05:00,Line-B,M1,Day,P4,52,2.9,18.44,29.24,17.26,74.8,33.9,3.315,60.47,48.7,4.257,0,0,0,1.281,0.588,1.37,1.211,1.394,1.173,1.85,1.605,2.161,-0.11,0.692,0.379
2025-09-08 20:20:00,Line-B,M4,Night,P3,11,4.5,15.56,24.07,10.04,72.27,31.03,-0.241,49.51,32.5,4.359,0,0,0,-0.679,-0.144,0.669,0.711,0.742,-2.022,-2.057,-2.037,-1.373,-0.684,-0.904,-1.25
2025-09-12 12:45:00,Line-C,M3,Night,P1,44,2.8,9.89,23.03,12.83,70.44,30.28,2.175,50.16,49.7,3.958,0,0,0,-0.586,-0.575,-0.14,0.352,0.263,0.81,0.322,0.574,0.267,-0.297,-0.29,0.264
2025-10-12 10:57:00,Line-A,M2,Swing,P1,9,2.4,6.67,23.62,12.35,72.4,30.03,1.745,55.06,44.7,3.907,0,0,0,0.745,0.876,0.258,0.218,0.456,-0.702,0.243,0.278,0.335,0.751,0.072,-1.378
2025-09-08 22:24:00,Line-B,M2,Swing,P1,55,3.6,7.35,27.61,7.72,67.21,31.28,1.079,56.33,41.0,4.568,0,0,0,0.034,-0.132,-0.136,-0.383,-0.132,-0.262,-0.237,0.468,0.095,-0.918,-0.964,-0.075
2025-09-06 01:50:00,Line-B,M4,Day,P2,41,5.6,12.55,25.9,7.49,70.29,28.5,2.208,58.6,30.8,3.972,0,0,0,-0.184,0.377,,-0.017,0.384,0.135,0.873,0.601,0.997,-0.831,-1.09,-0.22
2025-09-06 21:24:00,Line-B,M1,Day,P3,17,5.7,11.43,20.32,4.36,60.01,23.93,1.603,51.41,41.5,3.988,0,0,0,-1.498,-0.891,-0.908,-0.47,-0.659,-0.419,0.42,0.019,0.253,-0.708,-1.756,-1.457
2025-09-29 16:28:00,Line-B,M5,Day,P4,31,0.7,15.85,26.57,16.67,74.03,33.47,1.898,60.51,28.4,4.727,0,0,0,1.31,0.745,0.893,0.73,0.731,-0.731,-0.338,-0.512,-0.196,-0.288,-0.428,-0.355
2025-09-28 12:18:00,Line-C,M1,Swing,P1,32,6.8,8.64,29.66,3.48,71.14,30.18,1.841,57.04,55.0,4.625,0,0,0,0.133,0.618,0.353,0.223,0.535,0.6,0.325,1.093,0.231,0.693,0.921,1.531
2025-10-07 04:20:00,Line-B,M4,Swing,P2,37,2.5,10.24,19.04,6.34,57.49,18.85,2.603,50.4,47.6,4.228,0,0,0,-1.385,-1.361,-1.552,-1.094,-0.69,1.046,1.152,0.996,1.298,-1.151,-1.047,-0.711
2025-10-29 20:33:00,Line-B,M4,Night,P2,29,5.6,18.61,27.29,12.36,75.66,27.82,2.979,60.12,41.4,4.257,0,0,0,0.39,0.493,0.843,1.882,0.964,1.072,1.069,1.248,1.242,0.855,0.275,0.429
2025-09-17 07:27:00,Line-B,M5,Swing,P3,38,8.0,15.95,23.6,7.16,69.68,31.68,3.001,55.45,32.0,4.076,0,0,0,-0.465,-0.511,0.301,0.299,0.327,1.751,1.618,1.379,1.86,-0.911,-0.097,-1.275
2025-10-08 07:51:00,Line-C,M1,Swing,P1,57,2.4,6.96,33.38,20.94,77.64,35.12,0.79,53.95,42.3,4.856,0,0,0,0.742,1.434,1.502,1.899,1.302,-1.673,-2.185,-1.097,-1.162,0.592,0.311,0.254
2025-10-08 17:49:00,Line-A,M1,Swing,P4,21,0.6,16.05,22.06,10.16,63.03,25.02,0.914,47.65,49.1,4.025,0,0,0,-0.606,-1.118,-0.124,-0.529,0.368,-1.137,-1.218,-0.344,0.313,-0.539,-0.08,-0.87
2025-09-25 02:46:00,Line-B,M4,Night,P1,7,4.5,8.07,27.13,25.96,81.58,34.59,3.583,65.57,36.4,4.621,1,1,0,1.37,1.355,1.748,1.718,2.144,1.674,1.858,1.417,1.594,-0.101,,-0.427
2025-09-10 18:09:00,Line-A,M4,Day,P2,47,7.1,9.95,32.66,20.5,78.62,,-0.006,60.77,36.1,4.489,0,0,0,1.76,1.58,1.928,1.738,1.415,-2.633,-2.236,-1.514,-1.749,1.106,0.084,0.609
2025-09-10 22:13:00,Line-B,M1,Night,P2,59,6.4,12.38,30.13,10.84,73.85,30.94,2.287,55.69,44.4,4.305,1,3,0,0.194,0.639,0.428,0.252,1.252,0.176,0.478,0.854,-0.272,-0.324,0.01,0.259
2025-10-24 01:05:00,Line-A,M2,Swing,P3,20,7.2,15.96,22.02,4.44,62.68,22.18,1.23,49.09,40.1,4.025,0,0,0,-1.227,-0.597,-0.596,-1.322,-1.147,-0.044,-0.206,-0.484,0.467,-0.688,-0.82,-1.056
2025-09-13 05:19:00,Line-B,M4,Night,P1,42,6.1,9.67,25.58,5.06,66.89,29.06,0.315,49.98,37.4,4.147,0,0,0,0.126,-0.256,0.002,0.025,0.504,-0.664,-0.916,-0.93,-1.073,-1.18,-0.84,-1.44
2025-09-12 05:01:00,Line-B,M4,Night,P1,56,1.8,7.81,27.93,11.43,66.76,27.49,2.63,53.28,38.0,4.422,0,0,1,-0.846,-0.229,0.242,0.161,-0.263,1.534,0.773,1.807,1.512,-0.567,-0.721,-1.302
2025-10-27 07:23:00,Line-A,M3,Day,P4,59,4.8,15.94,24.41,8.99,68.66,27.21,1.9,52.56,40.6,4.579,0,0,0,-0.072,-0.528,-0.357,-0.479,-0.135,0.911,1.075,0.873,1.083,-0.148,-0.331,-0.914
2025-09-03 09:31:00,Line-B,M4,Day,P2,32,3.1,9.54,28.55,7.62,71.59,31.09,0.288,53.06,38.6,4.587,0,0,0,0.194,0.327,0.176,0.456,0.155,-0.948,-1.441,-1.077,-0.827,0.476,0.641,0.091
2025-10-21 09:26:00,Line-A,M4,Swing,P2,41,4.0,12.53,21.95,5.21,60.67,22.38,0.43,44.86,49.6,4.382,0,0,0,-1.744,-1.019,-1.732,-1.252,-0.801,-1.642,-1.024,-0.826,-1.134,-0.372,-0.829,0.109
2025-10-06 19:18:00,Line-A,M3,Night,P3,47,1.9,14.32,29.61,23.09,74.8,31.32,3.193,59.49,33.9,4.771,1,3,0,0.284,-0.059,0.832,1.537,1.209,1.937,1.101,0.773,1.26,0.235,-1.505,-0.091
2025-10-11 08:48:00,Line-B,M1,Day,P4,46,5.2,18.6,24.07,6.91,62.62,25.9,3.771,55.66,38.0,3.951,0,0,0,-0.737,-0.972,-1.187,-1.387,-0.849,1.771,1.907,2.514,2.262,-1.373,-1.192,-1.53
2025-10-18 07:47:00,Line-B,M1,Swing,P4,53,4.4,19.35,25.93,10.49,71.51,31.72,1.974,55.45,34.4,4.225,0,0,0,-0.112,0.245,0.647,0.569,0.113,0.517,0.868,1.094,0.791,-0.668,-0.898,-0.594
2025-10-09 04:46:00,Line-A,M4,Swing,P4,21,7.7,16.79,21.18,2.72,62.71,30.9,1.885,51.73,37.2,3.956,0,0,0,-0.862,-0.103,-0.134,-0.47,-0.364,0.552,0.055,0.312,0.628,-0.919,-1.172,-1.009
2025-10-21 04:29:00,Line-A,M2,Night,P3,48,0.2,14.6,31.36,15.99,75.66,32.26,2.164,56.53,47.3,4.885,0,0,0,0.682,0.908,0.952,0.941,1.068,0.68,1.318,0.927,0.868,0.838,0.602,0.421
2025-09-11 02:25:00,Line-B,M4,Night,P3,58,0.2,12.46,26.27,14.21,69.48,30.79,2.823,56.98,48.9,4.569,0,0,0,-0.06,0.32,0.084,0.146,0.706,0.918,0.867,0.828,1.132,-0.019,0.785,0.045
2025-09-29 05:05:00,Line-C,M5,Swing,P3,41,4.6,16.16,29.4,5.52,71.25,32.13,2.389,60.38,42.5,4.841,0,0,0,0.699,0.166,0.465,0.818,0.791,0.903,0.914,1.19,1.067,0.389,0.374,-0.069
2025-09-02 17:43:00,Line-C,M3,Night,P2,9,1.9,15.43,23.09,13.21,73.37,31.24,2.151,53.39,37.6,4.031,0,0,0,0.64,0.578,0.709,0.352,1.032,-0.48,-0.039,0.093,-0.222,-1.056,-0.916,-0.69
2025-09-30 02:46:00,Line-B,M5,Swing,P1,48,9.7,9.56,28.66,8.74,76.76,32.95,0.735,51.69,27.8,4.102,0,0,0,0.78,1.098,0.993,1.063,0.585,-0.752,-1.301,-0.936,-0.828,-0.301,,-1.196
2025-10-11 22:56:00,Line-B,M1,Swing,P4,24,4.2,17.76,28.29,15.36,79.01,31.34,2.935,61.44,38.1,4.578,0,0,0,1.001,1.014,1.122,1.458,1.282,0.665,0.291,1.65,1.497,2.33,0.942,1.024
2025-10-26 09:09:00,Line-C,M1,Night,P2,59,6.1,12.13,32.55,10.94,72.38,31.68,1.295,55.94,44.5,4.488,0,0,0,0.52,0.919,0.765,0.854,0.949,-0.668,0.13,-0.097,0.054,0.094,,0.228
2025-10-23 03:38:00,Line-A,M5,Swing,P1,26,4.6,9.64,22.34,12.35,69.65,31.11,2.911,54.39,33.6,4.339,0,0,0,-0.038,0.392,0.045,0.326,0.772,0.943,1.443,0.913,0.534,-1.427,-0.71,-1.107
2025-09-30 10:57:00,Line-A,M4,Day,P3,32,4.1,15.72,22.97,7.37,68.69,27.89,0.869,52.75,42.7,4.318,0,0,0,-0.389,0.487,0.204,0.379,0.53,-0.165,-0.693,-0.948,-1.274,-0.206,-0.458,-0.731
2025-10-06 13:29:00,Line-C,M2,Day,P1,39,6.0,9.42,27.56,5.61,72.94,29.13,1.212,55.54,36.5,4.509,0,0,0,-0.916,-0.049,0.734,0.174,0.471,-0.169,-0.882,-0.418,-0.506,-0.766,0.63,-0.206
2025-10-12 23:29:00,Line-C,M2,Swing,P4,38,1.3,20.48,25.51,6.14,61.61,25.5,1.812,45.46,41.2,4.593,0,0,0,-0.924,-0.687,-0.184,-0.869,-0.754,0.308,-0.073,0.494,0.248,-0.409,0.743,-0.473
2025-10-03 03:25:00,Line-A,M5,Swing,P3,50,4.7,15.4,29.52,19.72,78.83,36.5,4.358,63.12,44.2,4.675,1,2,0,1.609,1.397,1.556,1.401,1.257,1.675,2.116,1.891,2.675,0.944,0.865,0.676
2025-09-20 23:29:00,Line-B,M1,Swing,P4,6,3.8,18.19,27.29,11.49,74.69,33.29,3.795,63.52,27.8,4.692,0,0,0,1.053,1.112,0.935,1.207,0.476,2.337,2.095,2.215,2.367,-0.74,-1.355,-2.542
2025-10-24 05:37:00,Line-A,M5,Swing,P2,42,1.0,12.94,23.87,10.9,,29.19,,53.5,35.4,4.594,0,0,0,-0.191,-0.166,-0.035,0.474,0.473,0.137,0.146,-0.06,0.678,-1.916,-1.664,-0.847
2025-10-24 04:38:00,Line-B,M5,Swing,P1,43,4.1,8.4,31.67,9.49,67.91,30.75,3.172,60.36,33.5,4.66,0,0,0,-0.227,0.365,-0.119,0.401,0.962,1.975,1.747,0.996,0.753,-0.588,-0.341,-1.012
2025-09-24 10:33:00,Line-A,M2,Day,P1,13,5.9,10.52,21.12,5.16,62.59,23.46,2.386,55.78,32.3,4.109,0,0,0,-1.089,-0.455,-0.363,-1.097,-0.443,0.303,0.526,1.297,0.501,-1.815,-1.013,-0.944
2025-10-02 04:16:00,Line-A,M3,Night,P1,42,4.5,6.3,22.04,4.09,54.21,19.15,1.889,50.72,44.4,4.08,1,1,0,-2.29,-1.058,-1.917,-0.775,-1.48,0.055,0.418,1.021,0.604,-1.322,-0.765,-1.79
2025-10-13 11:27:00,Line-C,M3,Swing,P1,29,0.9,8.89,23.39,9.1,72.47,31.13,1.699,56.47,47.2,3.995,0,0,0,0.103,0.47,0.475,0.859,0.445,0.059,0.255,0.305,-0.003,-0.572,0.191,-0.016
2025-09-18 04:57:00,Line-A,M4,Swing,P1,48,4.1,5.71,32.27,18.76,79.25,,2.443,61.99,46.5,4.642,0,0,0,1.173,1.336,1.929,1.822,1.483,0.577,0.426,0.687,0.399,1.748,0.189,0.753
2025-10-18 07:28:00,Line-C,M3,Day,P1,37,6.1,7.03,23.0,9.98,70.91,25.43,1.805,47.87,41.8,4.435,0,0,0,-0.307,-0.182,-0.494,-0.407,-0.544,-0.031,0.285,0.687,0.904,-1.399,-0.587,-0.747
2025-10-09 13:35:00,Line-A,M1,Night,P2,45,4.6,11.27,20.59,11.4,67.48,25.1,1.23,50.37,46.8,4.097,0,0,0,-0.7,-0.696,,-0.339,0.296,-0.104,-0.41,-0.005,-0.415,-0.784,-0.606,-0.296
2025-10-14 20:57:00,Line-B,M1,Day,P1,49,3.6,7.32,27.92,4.32,67.63,29.94,2.073,58.93,34.6,4.305,1,2,0,0.039,-0.023,-0.158,0.218,0.558,0.416,0.823,0.378,1.218,-0.366,-1.25,-0.693
2025-10-25 15:14:00,Line-A,M1,Day,P4,57,1.8,17.39,23.2,14.27,73.63,,1.238,57.54,34.7,4.347,0,0,0,-0.045,0.224,0.504,1.077,0.463,-0.326,-0.329,-0.501,-0.334,-0.087,-0.155,-0.689
2025-10-25 16:47:00,Line-C,M5,Swing,P1,11,5.2,7.54,22.54,8.71,66.45,27.28,0.309,49.24,39.8,4.231,0,0,0,-0.621,-0.385,-0.095,0.152,0.381,-1.195,-0.98,-1.185,-1.259,-0.644,,-0.672
2025-09-29 08:57:00,Line-C,M3,Night,P2,52,5.9,11.77,33.14,7.95,,31.26,2.898,56.26,42.0,4.632,0,0,0,0.909,0.667,0.883,0.929,1.165,0.536,1.014,0.307,1.368,0.286,1.049,-0.26
2025-10-01 11:39:00,Line-B,M1,Day,P3,9,5.3,16.61,21.9,8.26,67.26,29.45,1.633,56.31,41.7,4.438,0,0,0,-0.059,-0.068,0.644,-0.162,0.284,-0.361,0.189,-0.301,-0.069,0.713,0.568,-0.068
2025-10-08 19:51:00,Line-C,M1,Day,P2,23,5.4,12.52,25.71,5.87,69.36,,2.151,58.33,37.8,4.534,0,0,0,0.398,0.539,0.451,0.691,0.536,0.572,0.725,0.16,0.841,0.035,-0.562,-0.971
2025-09-30 04:25:00,Line-B,M4,Night,P1,47,6.4,10.4,27.64,6.69,65.42,27.6,2.2,51.44,41.2,4.164,0,0,0,-0.682,-0.335,-0.345,0.204,0.311,0.276,0.335,0.273,0.435,-0.446,-0.581,-0.002
2025-10-06 02:13:00,Line-C,M5,Day,P1,55,10.5,4.89,28.48,5.2,70.73,30.67,2.258,53.09,41.9,3.994,0,0,0,0.026,0.472,0.196,0.213,1.197,0.594,0.657,0.793,0.905,0.262,-0.317,-0.773
2025-09-27 06:03:00,Line-C,M1,Swing,P1,18,5.0,12.12,27.17,22.98,78.79,36.69,2.841,64.64,51.1,4.866,0,0,0,1.452,1.523,2.133,1.175,1.995,1.125,1.965,1.183,0.631,0.959,1.192,0.615
2025-10-01 01:13:00,Line-C,M4,Swing,P2,9,4.3,14.01,26.48,16.2,78.31,34.36,1.371,61.05,42.7,4.262,0,0,1,1.143,1.575,1.392,1.543,0.855,-0.022,-0.048,-0.15,-0.301,1.189,0.236,0.459
2025-09-12 13:07:00,Line-B,M1,Day,P4,35,3.7,18.53,23.99,9.8,64.73,27.02,3.868,58.05,38.1,4.66,0,0,0,-1.174,-0.39,-0.459,-1.171,0.033,2.556,2.659,2.568,2.461,-0.533,-0.399,-0.6
2025-10-11 16:01:00,Line-C,M4,Day,P3,14,2.9,14.59,22.13,3.12,64.67,27.53,1.88,51.15,50.5,4.379,1,1,0,-0.356,-0.546,-0.808,0.386,-0.175,-0.459,-0.155,0.38,0.494,-0.271,,-0.319
2025-10-08 06:04:00,Line-B,M5,Swing,P4,31,7.3,17.23,18.69,5.45,61.81,19.83,0.794,45.42,34.8,3.814,0,0,0,-0.933,-0.784,-1.067,-0.894,-1.313,-0.092,-0.871,-0.424,0.215,-1.278,-2.017,-1.706
2025-10-23 01:01:00,Line-B,M2,Night,P2,31,3.0,6.79,27.23,8.61,74.18,31.18,0.46,51.73,43.5,4.504,0,0,0,0.152,0.282,0.562,0.534,0.639,-1.314,-0.522,-0.636,-0.93,0.374,0.55,-0.058
2025-10-24 09:28:00,Line-B,M2,Night,P3,49,2.2,11.7,30.71,10.49,60.51,24.46,1.994,46.08,33.5,4.439,0,0,0,-1.041,-1.487,-1.959,-0.601,-1.441,0.656,-0.211,0.416,0.41,-0.899,-1.27,-2.127
2025-10-25 00:14:00,Line-C,M3,Day,P4,6,4.1,20.92,21.07,8.38,69.75,29.56,3.11,55.5,35.8,4.469,0,0,0,-0.293,-0.121,0.597,0.612,0.14,1.425,1.183,1.243,1.48,-0.182,-0.802,-0.978
2025-10-27 03:24:00,Line-C,M5,Swing,P2,30,2.8,12.47,25.44,9.41,66.02,26.94,0.938,53.87,37.8,4.433,0,0,0,-0.62,-0.517,-0.462,-0.381,-0.042,0.258,0.027,-0.774,0.661,-0.907,-1.592,-1.512
2025-10-06 22:37:00,Line-A,M5,Day,P1,50,6.6,8.47,23.85,10.41,61.31,28.2,2.944,54.87,39.5,4.505,1,5,0,0.096,-1.033,-0.512,-0.608,0.17,1.651,0.802,1.307,1.254,-0.418,-0.303,-0.734
2025-10-22 17:24:00,Line-B,M2,Day,P1,18,5.1,8.88,20.8,11.03,69.22,28.2,1.031,49.78,38.9,4.465,0,0,0,-0.301,-0.331,0.125,-0.207,-0.194,-0.611,0.057,-1.039,-0.752,0.469,0.727,0.216
2025-09-02 22:28:00,Line-A,M1,Swing,P2,15,7.2,10.66,24.59,10.43,71.39,30.2,4.701,56.43,27.5,4.384,1,3,1,-0.014,-0.191,-0.118,0.197,0.286,2.238,3.07,2.698,3.781,-1.393,-2.268,-1.577
2025-10-27 02:32:00,Line-A,M5,Day,P2,52,3.7,14.13,29.06,11.08,66.31,30.52,0.58,49.15,35.8,4.463,0,0,0,0.503,0.774,-0.1,0.637,0.177,-1.178,-0.655,-1.211,-1.113,-0.413,-0.153,-0.844
2025-10-22 01:43:00,Line-B,M5,Day,P4,25,1.0,17.39,27.48,17.97,73.58,36.84,2.459,64.2,29.5,4.621,0,0,0,1.282,1.409,0.756,1.298,1.454,1.212,0.837,0.839,1.229,-0.399,-1.467,-0.889
2025-10-10 10:50:00,Line-A,M5,Swing,P1,53,5.6,3.56,25.71,4.75,69.81,29.82,1.357,52.89,34.4,4.355,0,0,0,0.348,-0.218,-0.185,-0.051,-0.542,0.004,0.645,0.102,0.059,-0.22,-1.108,-0.113
2025-10-27 21:39:00,Line-A,M3,Night,P3,11,4.2,14.45,18.41,11.87,59.52,24.04,1.974,49.22,42.1,3.755,0,0,0,-1.274,-1.078,-1.76,-1.591,-1.324,0.551,0.847,0.671,1.108,-1.287,-0.697,-1.559
2025-09-03 10:45:00,Line-A,M4,Day,P1,17,3.0,8.34,23.77,10.28,67.28,30.05,0.584,52.57,32.8,4.403,0,0,0,-0.544,-0.191,-0.757,-0.745,-0.355,-0.154,0.014,-0.679,-0.657,-1.136,-1.754,-1.663
2025-09-03 09:39:00,Line-B,M4,Day,P3,24,5.1,14.27,23.52,8.77,65.01,26.17,3.118,53.67,40.9,4.626,0,0,0,-0.132,-0.107,0.493,-0.117,0.024,0.566,0.806,1.145,1.08,-0.328,-0.046,-0.502
2025-10-10 15:45:00,Line-A,M1,Night,P2,22,5.2,15.15,23.07,8.47,68.15,29.03,2.092,52.59,40.5,4.516,0,0,0,-0.099,0.176,-0.637,-0.349,-0.1,0.551,-0.276,-0.049,0.898,-0.049,-1.064,-0.279
